equipe,player_name,player_id,player_country_code,positions,age,per90_gls,per90_ast,per90_non_pen_gls,per90_xg,per90_xag,per90_non_pen_xg,pct_sot,per90_sh,per90_sot,gls_per_sh,npxg_per_sh,pct_pass_cmp,pct_pass_cmp_s,pct_pass_cmp_m,pct_pass_cmp_l,per90_sca,per90_gca,pct_tkl_drb_suc,pct_take_on_suc,pct_take_on_tkld,pct_squad_min,per90_plus_minus,per90_on_off,per90_x_plus_minus,per90_x_on_off,pct_air_dual_won,gls_and_ast_per90,pk_made_per90,pk_att_per90,yellow_cards_per90,red_cards_per90,carries_prog_per90,passes_prog_per90,fk_sh_per90,gls_xg_diff_per90,non_pen_gls_xg_diff_per90,pass_cmp_per90,pass_att_per90,pass_ttl_dist_per90,pass_cmp_s_per90,pass_att_s_per90,pass_cmp_m_per90,pass_att_m_per90,pass_cmp_l_per90,pass_att_l_per90,xa_per90,ast_xag_diff_per90,pass_prog_per90,pass_prog_ttl_dist_per90,key_passes_per90,pass_fthird_per90,pass_opp_box_per90,cross_opp_box_per90,pass_live_per90,pass_dead_per90,pass_fk_per90,through_balls_per90,switches_per90,crosses_per90,pass_offside_per90,pass_blocked_per90,throw_ins_per90,ck_per90,ck_in_swinger_per90,ck_out_swinger_per90,ck_straight_per90,ttl_sca_per90,pass_live_sca_per90,pass_dead_sca_per90,take_on_sca_per90,sh_sca_per90,fld_sca_per90,def_sca_per90,pass_live_gca_per90,pass_dead_gca_per90,take_on_gca_per90,sh_gca_per90,fld_gca_per90,def_gca_per90,tkl_per90,tkl_won_per90,tkl_def_third_per90,tkl_mid_third_per90,tkl_att_third_per90,tkl_drb_per90,tkl_drb_att_per90,blocks_per90,sh_blocked_per90,int_per90,tkl_plus_int_per90,clearances_per90,def_error_per90,touches_per90,touch_def_box_per90,touch_def_third_per90,touch_mid_third_per90,touch_fthird_per90,touch_opp_box_per90,touch_live_per90,take_on_att_per90,take_on_suc_per90,take_on_tkld_per90,carries_per90,ttl_carries_dist_per90,ttl_carries_prog_dist_per90,carries_fthird_per90,carries_opp_box_per90,carries_miscontrolled_per90,carries_dispossessed_per90,pass_recvd_per90,pass_prog_rcvd_per90,team_gls_on_pitch_per90,team_gls_ag_on_pitch_per90,team_xg_on_pitch_per90,team_xg_ag_on_pitch_per90,second_yellow_cards_per90,fls_com_per90,fls_drawn_per90,offside_per90,pk_won_per90,pk_conceded_per90,og_per90,ball_recov_per90,air_dual_won_per90,air_dual_lost_per90
Lens,Jonathan Gradit,06c48679,FRA,DF,31.0,0.0,0.0,0.0,0.03,0.03,0.03,25.0,0.68,0.17,0.0,0.05,85.1,90.1,91.0,51.9,1.07,0.0,57.5,33.3,55.6,69.0,-0.09,-0.56,0.07,-0.38,59.3,0.0,0.0,0.0,0.17045454545454544,0.0,0.7670454545454546,5.411931818181818,0.0,-0.03409090909090909,-0.03409090909090909,48.28125,56.76136363636363,872.4289772727273,18.28125,20.28409090909091,25.994318181818183,28.551136363636363,3.5369318181818183,6.818181818181818,0.03835227272727273,-0.029829545454545452,5.411931818181818,352.0738636363636,0.46875,4.644886363636363,0.42613636363636365,0.08522727272727272,54.97159090909091,1.6193181818181819,1.5767045454545454,0.08522727272727272,0.29829545454545453,0.42613636363636365,0.17045454545454544,0.46875,0.04261363636363636,0.0,0.0,0.0,0.0,1.0653409090909092,0.9801136363636364,0.0,0.04261363636363636,0.04261363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.875,0.9801136363636364,0.9375,0.8096590909090909,0.1278409090909091,0.9801136363636364,1.7045454545454546,1.1505681818181819,0.5113636363636364,1.0653409090909092,2.940340909090909,5.198863636363637,0.08522727272727272,67.92613636363636,6.775568181818182,26.803977272727273,36.39204545454545,4.985795454545454,0.9375,67.92613636363636,0.3835227272727273,0.1278409090909091,0.21306818181818182,36.86079545454545,152.1306818181818,83.52272727272727,0.6392045454545454,0.0,0.46875,0.1278409090909091,46.27840909090909,0.17045454545454544,1.1505681818181819,1.2357954545454546,1.453125,1.3806818181818181,0.0,1.2357954545454546,0.6818181818181818,0.0,0.0,0.0,0.0,3.1107954545454546,2.727272727272727,1.875
Strasbourg,Sebastian Nanasi,ce747d2a,SWE,"MF,FW",22.0,0.26,0.17,0.26,0.28,0.21,0.28,42.9,1.2,0.51,0.21,0.23,79.2,87.7,81.3,43.6,3.63,0.73,36.4,47.5,47.5,68.9,0.26,-0.31,-0.19,0.03,21.4,0.42714760322733747,0.0,0.0,0.04271476032273375,0.0,2.2638822971048884,5.382059800664452,0.04271476032273375,-0.021357380161366873,-0.021357380161366873,27.4655908875178,34.6843853820598,409.07925961082105,16.44518272425249,18.751779781680114,8.713811105837683,10.72140484100617,1.4523018509729473,3.331751305173232,0.2007593735168486,-0.03844328429046037,5.382059800664452,118.87517797816801,1.5804461319411485,3.160892263882297,1.665875652586616,0.0854295206454675,30.79734219269103,3.801613668723303,0.5980066445182725,0.42714760322733747,0.04271476032273375,2.819174181300427,0.0854295206454675,0.5552918841955387,0.3844328429046037,2.349311817750356,0.8970099667774086,1.1105837683910773,0.0,3.6307546274323683,2.6056003796867584,0.68343616516374,0.0854295206454675,0.170859041290935,0.04271476032273375,0.04271476032273375,0.4698623635500712,0.170859041290935,0.0,0.0854295206454675,0.0,0.0,0.8542952064546749,0.5552918841955387,0.2562885619364025,0.512577123872805,0.0854295206454675,0.34171808258187,0.9397247271001424,1.02515424774561,0.12814428096820124,0.29900332225913623,1.153298528713811,0.7688656858092074,0.0,42.373042240151875,0.9397247271001424,6.022781205505458,20.118652112007595,16.78690080683436,3.1181775035595636,42.373042240151875,1.7085904129093499,0.8115804461319411,0.8115804461319411,23.792121499762697,116.82486948267679,66.76317038443284,1.7513051732320835,0.6407214048410061,0.8542952064546749,0.6407214048410061,29.473184622686283,5.424774560987186,1.6231608922638823,1.36687233032748,1.5462743236829617,1.7384907451352636,0.0,0.3844328429046037,0.7261509254864736,0.04271476032273375,0.0,0.0,0.0,3.032747982914096,0.12814428096820124,0.4698623635500712
Toulouse,Djibril Sidibé,4c5b714f,FRA,DF,32.0,0.0,0.13,0.0,0.02,0.13,0.02,20.0,0.21,0.04,0.0,0.08,79.7,89.8,84.1,48.2,1.5,0.3,62.0,57.9,42.1,68.7,0.26,0.73,0.56,0.62,63.0,0.12851023322227512,0.0,0.0,0.042836744407425034,0.0,0.6853879105188005,5.183246073298429,0.042836744407425034,-0.017134697762970014,-0.017134697762970014,43.607805806758684,54.70252260828177,756.1113755354593,18.46263683960019,20.561637315564017,20.561637315564017,24.459781056639695,3.3841028081865776,7.0252260828177056,0.14992860542598763,0.004283674440742504,5.183246073298429,346.3779152784388,0.7710613993336506,3.812470252260828,1.285102332222751,0.5140409328891005,46.86339838172299,7.710613993336507,2.056163731556402,0.25702046644455023,0.17134697762970014,1.9276534983341267,0.12851023322227512,0.6853879105188005,5.4402665397429795,0.042836744407425034,0.0,0.042836744407425034,0.0,1.4992860542598763,1.4564493098524511,0.0,0.0,0.0,0.042836744407425034,0.0,0.29985721085197525,0.0,0.0,0.0,0.0,0.0,2.7843883864826275,1.5421227986673012,1.4564493098524511,0.9424083769633508,0.3855306996668253,1.3279390766301762,2.1418372203712517,0.4712041884816754,0.12851023322227512,0.8567348881485007,3.641123274631128,2.741551642075202,0.042836744407425034,63.18419800095193,3.426939552594003,21.289861970490243,31.742027605901953,10.837696335078535,0.6425511661113755,63.18419800095193,0.8138981437410757,0.4712041884816754,0.3426939552594003,34.99762018086626,128.5102332222751,72.52260828177059,0.7282246549262256,0.0,1.028081865778201,0.3855306996668253,38.46739647786768,2.1418372203712517,1.4564493098524511,1.199428843407901,1.572108519752499,1.0152308424559733,0.0,0.8567348881485007,0.8138981437410757,0.08567348881485007,0.0,0.0,0.0,4.2408376963350785,0.7282246549262256,0.42836744407425037
Le Havre,Yassine Kechta,abefc3af,MAR,"MF,FW",22.0,0.09,0.0,0.09,0.11,0.05,0.11,31.0,1.25,0.39,0.07,0.09,79.2,88.1,84.2,59.8,2.06,0.17,42.3,37.1,51.4,68.5,-0.69,0.71,-0.41,0.7,27.0,0.08587786259541985,0.0,0.0,0.1717557251908397,0.0,1.8893129770992367,4.165076335877862,0.08587786259541985,-0.021469465648854963,-0.021469465648854963,25.720419847328245,32.461832061068705,441.45515267175574,12.409351145038167,14.083969465648854,10.26240458015267,12.194656488549619,2.4904580152671754,4.165076335877862,0.06011450381679389,-0.05152671755725191,4.165076335877862,128.81679389312978,0.6440839694656488,2.5763358778625953,0.7729007633587787,0.21469465648854963,30.271946564885496,1.9322519083969465,0.38645038167938933,0.08587786259541985,0.3435114503816794,1.5458015267175573,0.25763358778625955,0.6440839694656488,0.12881679389312978,0.4723282442748092,0.42938931297709926,0.042938931297709926,0.0,2.0610687022900764,1.159351145038168,0.08587786259541985,0.12881679389312978,0.12881679389312978,0.42938931297709926,0.12881679389312978,0.042938931297709926,0.0,0.042938931297709926,0.0,0.08587786259541985,0.0,2.5763358778625953,1.5458015267175573,1.3740458015267176,0.9017175572519084,0.3005725190839695,1.4169847328244274,3.349236641221374,1.0734732824427482,0.08587786259541985,1.116412213740458,3.6927480916030535,1.3740458015267176,0.08587786259541985,43.54007633587786,1.2452290076335877,9.446564885496183,23.358778625954198,11.808206106870228,1.159351145038168,43.54007633587786,1.5028625954198473,0.558206106870229,0.7729007633587787,22.88645038167939,141.87022900763358,72.78148854961832,1.4169847328244274,0.1717557251908397,1.5028625954198473,1.0305343511450382,26.922709923664122,3.6498091603053435,1.116412213740458,1.8034351145038168,1.1851145038167938,1.5973282442748094,0.0,1.8034351145038168,1.4169847328244274,0.1717557251908397,0.042938931297709926,0.0,0.0,4.852099236641221,0.42938931297709926,1.159351145038168
Monaco,Wilfried Singo,8b609c34,CIV,DF,23.0,0.04,0.09,0.04,0.08,0.06,0.08,29.4,0.73,0.21,0.06,0.11,86.2,92.2,92.3,52.3,0.82,0.09,71.4,46.2,46.2,68.5,0.26,-1.24,0.95,-0.53,63.8,0.12881679389312978,0.0,0.0,0.1717557251908397,0.0,1.5028625954198473,5.066793893129771,0.0,-0.03864503816793893,-0.03864503816793893,53.75954198473283,62.347328244274806,1004.2986641221374,19.279580152671755,20.911259541984734,29.971374045801525,32.461832061068705,3.950381679389313,7.557251908396947,0.06440839694656489,0.021469465648854963,5.066793893129771,342.1374045801527,0.3005725190839695,4.379770992366412,0.4723282442748092,0.042938931297709926,57.795801526717554,4.293893129770993,2.7480916030534353,0.042938931297709926,0.42938931297709926,0.42938931297709926,0.25763358778625955,0.3435114503816794,1.5458015267175573,0.0,0.0,0.0,0.0,0.8158396946564885,0.601145038167939,0.042938931297709926,0.0,0.08587786259541985,0.0,0.08587786259541985,0.042938931297709926,0.0,0.0,0.0,0.0,0.042938931297709926,1.588740458015267,0.9875954198473282,1.0305343511450382,0.42938931297709926,0.12881679389312978,0.8587786259541985,1.202290076335878,0.7299618320610687,0.38645038167938933,1.8463740458015268,3.435114503816794,4.723282442748092,0.08587786259541985,73.125,6.054389312977099,27.352099236641223,41.43606870229008,5.36736641221374,1.2452290076335877,73.125,0.558206106870229,0.25763358778625955,0.25763358778625955,40.83492366412214,226.93225190839695,132.8530534351145,0.9446564885496184,0.1717557251908397,0.4723282442748092,0.3005725190839695,46.846374045801525,1.159351145038168,1.5028625954198473,1.2452290076335877,1.8936068702290076,0.9403625954198472,0.0,1.5458015267175573,1.4599236641221374,0.12881679389312978,0.0,0.0,0.0,5.925572519083969,2.189885496183206,1.2452290076335877
Auxerre,Hamed Junior Traorè,570bb4b9,CIV,MF,24.0,0.43,0.09,0.43,0.34,0.12,0.34,39.7,2.92,1.16,0.15,0.12,74.1,88.6,73.2,46.3,3.05,0.3,29.6,34.7,58.2,68.4,0.04,0.42,-0.4,0.36,37.5,0.5160057333970377,0.0,0.0,0.21500238891543239,0.0,2.8380315336837074,4.257047300525562,0.08600095556617296,0.0903010033444816,0.0903010033444816,20.382226469182992,27.520305781175345,307.23841376015287,11.309125656951744,12.771141901576684,6.235069278547539,8.514094601051124,1.5910176779741998,3.440038222646918,0.12040133779264213,-0.030100334448160532,4.257047300525562,98.60009555661729,1.161012900143335,2.2790253225035833,1.161012900143335,0.21500238891543239,25.241280458671763,1.978021978021978,0.5590062111801242,0.3870043000477783,0.3010033444816054,1.806020066889632,0.3010033444816054,0.6880076445293837,0.5590062111801242,0.4730052556139513,0.21500238891543239,0.12900143334925943,0.0,3.05303392259914,1.978021978021978,0.12900143334925943,0.21500238891543239,0.43000477783086477,0.25800286669851885,0.04300047778308648,0.12900143334925943,0.0,0.08600095556617296,0.04300047778308648,0.04300047778308648,0.0,1.7630195891065457,0.8600095556617295,0.4730052556139513,0.7310081223124701,0.5590062111801242,0.6880076445293837,2.32202580028667,0.6020066889632107,0.0,0.34400382226469184,2.1070234113712374,0.4730052556139513,0.0,41.75346392737697,0.3870043000477783,4.687052078356426,18.232202580028666,19.65121834687052,3.7410415671285238,41.75346392737697,4.214046822742475,1.4620162446249403,2.451027233635929,26.445293836598186,162.06880076445293,80.66889632107024,2.1070234113712374,0.8170090778786431,3.0100334448160537,2.2790253225035833,29.02532250358337,6.278069756330626,1.3330148112756808,1.2900143334925944,1.2298136645962734,1.6340181557572862,0.0,1.2900143334925944,1.720019111323459,0.3010033444816054,0.04300047778308648,0.0,0.0,4.300047778308648,0.5160057333970377,0.8600095556617295
Paris S,Gianluigi Donnarumma,08f5afaa,ITA,GK,25.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3,0.0,0.0,0.08,0.09,87.3,100.0,98.8,57.1,0.09,0.0,50.0,46.0,49.6,68.3,1.59,-0.27,1.86,0.5,100.0,0.0,0.0,0.0,0.08608321377331421,0.0,0.0,0.0,0.0,0.0,0.0,23.75896700143472,27.20229555236729,523.9885222381636,5.078909612625538,5.078909612625538,14.289813486370157,14.461979913916787,4.347202295552368,7.618364418938307,0.0,0.0,0.0,305.25107604017217,0.0,0.1291248206599713,0.0,0.0,21.865136298421806,5.33715925394548,1.5064562410329985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08608321377331421,0.043041606886657105,0.043041606886657105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043041606886657105,0.043041606886657105,0.043041606886657105,0.0,0.0,0.043041606886657105,0.08608321377331421,0.0,0.0,0.0,0.043041606886657105,0.6025824964131994,0.0,29.13916786226686,24.06025824964132,28.62266857962697,0.5164992826398852,0.0,0.0,29.13916786226686,0.0,0.0,0.0,15.021520803443329,71.62123385939742,45.40889526542324,0.0,0.0,0.0,0.0,15.7532281205165,0.0,2.66857962697274,1.0760401721664274,2.707317073170732,0.8522238163558106,0.0,0.0,0.1291248206599713,0.0,0.0,0.0,0.0,1.721664275466284,0.17216642754662842,0.0
Rennes,Azor Matusiwa,a17a94d6,NED,MF,26.0,0.04,0.13,0.04,0.05,0.08,0.05,18.2,0.48,0.09,0.09,0.11,87.1,87.8,91.1,88.6,1.99,0.26,74.4,77.3,18.2,67.9,-0.09,-0.36,-0.03,-0.34,60.9,0.17324350336862368,0.0,0.0,0.12993262752646775,0.0,0.8229066410009624,5.803657362848893,0.0,-0.008662175168431183,-0.008662175168431183,42.228103946102024,48.46487006737247,703.6717998075072,20.659287776708375,23.517805582290663,17.62752646775746,19.359961501443696,3.3782483156881615,3.8113570741097207,0.06929740134744947,0.0519730510105871,5.803657362848893,209.23484119345525,0.7362848893166506,4.7208854667949955,0.7795957651588066,0.04331087584215592,46.81905678537055,1.5158806544754573,1.2560153994225216,0.17324350336862368,0.30317613089509143,0.04331087584215592,0.12993262752646775,0.563041385948027,0.2598652550529355,0.0,0.0,0.0,0.0,1.9923002887391723,1.645813282001925,0.08662175168431184,0.0,0.08662175168431184,0.08662175168431184,0.08662175168431184,0.17324350336862368,0.0,0.0,0.04331087584215592,0.0,0.04331087584215592,2.771896053897979,1.6891241578440808,1.3859480269489894,1.2993262752646775,0.08662175168431184,1.3859480269489894,1.8623676612127045,1.2560153994225216,0.4331087584215592,1.4725697786333012,4.24446583253128,2.252165543792108,0.0,58.81616939364774,3.205004812319538,14.11934552454283,35.12512030798845,10.004812319538017,0.6496631376323387,58.81616939364774,0.9528392685274302,0.7362848893166506,0.17324350336862368,26.809432146294515,116.11645813282001,50.1106833493744,0.7362848893166506,0.12993262752646775,0.9528392685274302,0.7362848893166506,35.42829643888354,1.126082771896054,1.645813282001925,1.7324350336862369,1.2863330125120307,1.3209817131857555,0.0,1.2560153994225216,1.3859480269489894,0.0,0.0,0.04331087584215592,0.0,5.803657362848893,1.2127045235803657,0.7795957651588066
Paris S,Achraf Hakimi,e42d61c7,MAR,DF,25.0,0.17,0.26,0.17,0.13,0.27,0.13,37.5,1.39,0.52,0.13,0.09,88.7,93.8,89.0,65.6,4.53,0.48,49.1,50.0,40.4,67.5,1.96,0.87,1.94,0.75,42.9,0.4356243949661181,0.0,0.0,0.17424975798644723,0.0,4.051306873184898,7.9719264278799615,0.21781219748305905,0.047918683446273,0.047918683446273,82.68151016456922,93.22362052274927,1134.9322362052276,51.70861568247822,55.15004840271055,24.96127783155857,28.054211035818007,2.744433688286544,4.181994191674733,0.2308809293320426,-0.008712487899322363,7.9719264278799615,325.9341723136496,2.1781219748305904,6.01161665053243,1.611810261374637,0.3920619554695063,84.90319457889642,8.18973862536302,1.4811229428848016,0.08712487899322362,0.34849951597289447,3.484995159728945,0.13068731848983542,1.3939980638915779,6.534365924491771,0.17424975798644723,0.0,0.04356243949661181,0.0,4.530493707647628,3.9641819941916747,0.13068731848983542,0.17424975798644723,0.04356243949661181,0.13068731848983542,0.08712487899322362,0.4356243949661181,0.0,0.04356243949661181,0.0,0.0,0.0,2.0909970958373667,1.5682478218780251,0.7841239109390126,0.8712487899322362,0.4356243949661181,1.176185866408519,2.3959341723136496,1.0890609874152952,0.08712487899322362,1.3504356243949662,3.441432720232333,0.7841239109390126,0.13068731848983542,103.2865440464666,1.7424975798644724,18.731848983543077,42.69119070667957,42.4298160696999,3.5285575992255565,103.2865440464666,2.265246853823814,1.132623426911907,0.914811229428848,60.290416263310746,261.8973862536302,152.51210067763796,2.4830590513068733,0.914811229428848,1.6553727008712489,0.6534365924491772,79.15295256534365,11.892545982575024,2.831558567279768,0.8712487899322362,2.8141335914811223,0.8756050338818975,0.0,0.8276863504356244,1.0890609874152952,0.34849951597289447,0.0,0.0,0.0,5.9244917715392065,0.3920619554695063,0.5227492739593417
Monaco,Vanderson,ee45fd85,BRA,DF,23.0,0.04,0.13,0.04,0.1,0.14,0.1,38.1,0.92,0.35,0.05,0.11,77.7,87.8,78.9,59.2,2.53,0.35,70.3,50.0,41.7,67.5,0.39,-0.78,1.12,0.0,46.8,0.1744186046511628,0.0,0.0,0.2616279069767442,0.0436046511627907,2.48546511627907,4.4476744186046515,0.0,-0.05232558139534884,-0.05232558139534884,47.52906976744186,61.17732558139535,808.2994186046511,23.851744186046513,27.165697674418606,17.96511627906977,22.761627906976745,4.491279069767442,7.587209302325581,0.16569767441860464,-0.00436046511627907,4.4476744186046515,287.7470930232558,1.002906976744186,3.313953488372093,1.2645348837209303,0.5232558139534884,51.23546511627907,9.593023255813954,1.308139534883721,0.1744186046511628,0.5668604651162791,2.572674418604651,0.3488372093023256,1.308139534883721,8.284883720930232,0.0,0.0,0.0,0.0,2.5290697674418605,2.136627906976744,0.0,0.2180232558139535,0.0872093023255814,0.0436046511627907,0.0436046511627907,0.2616279069767442,0.0,0.0436046511627907,0.0436046511627907,0.0,0.0,3.313953488372093,2.0930232558139537,1.6133720930232558,1.308139534883721,0.39244186046511625,1.9622093023255813,2.7906976744186047,1.875,0.2616279069767442,1.7005813953488371,5.0145348837209305,2.8343023255813953,0.0872093023255814,74.73837209302326,3.0959302325581395,17.441860465116278,36.88953488372093,20.930232558139537,2.7906976744186047,74.73837209302326,2.0930232558139537,1.0465116279069768,0.872093023255814,38.19767441860465,182.96511627906978,96.40988372093024,1.3517441860465116,0.5668604651162791,1.6569767441860466,0.6104651162790697,42.55813953488372,6.584302325581396,1.8313953488372092,1.438953488372093,2.2063953488372094,1.0901162790697674,0.0436046511627907,1.2209302325581395,1.002906976744186,0.0436046511627907,0.0,0.0,0.0,6.671511627906977,0.9593023255813954,1.0901162790697674
Monaco,Lamine Camara,19c2ffa4,SEN,MF,20.0,0.09,0.31,0.09,0.1,0.19,0.1,34.6,1.14,0.39,0.08,0.09,82.8,88.7,90.1,58.8,3.59,0.57,54.2,48.0,32.0,67.1,0.61,-0.1,1.13,0.05,50.0,0.3943524829600779,0.0,0.0,0.43816942551119764,0.043816942551119765,1.095423563777994,6.178188899707887,0.08763388510223953,-0.01314508276533593,-0.01314508276533593,53.631937682570594,64.80525803310613,976.3729308666018,22.65335929892892,25.545277507302824,24.055501460564752,26.684518013631937,6.002921129503408,10.209347614410905,0.21908471275559882,0.11392405063291139,6.178188899707887,287.2638753651412,1.9279454722492697,5.827653359298929,1.139240506329114,0.17526777020447906,58.36416747809153,6.222005842259007,2.278481012658228,0.21908471275559882,0.4819863680623174,5.170399221032133,0.21908471275559882,0.8763388510223953,0.1314508276533593,3.8120740019474195,1.7088607594936709,1.7088607594936709,0.0,3.592989289191821,1.88412852969815,1.314508276533593,0.0,0.17526777020447906,0.08763388510223953,0.1314508276533593,0.30671859785783834,0.21908471275559882,0.0,0.043816942551119765,0.0,0.0,2.891918208373905,1.7964946445959105,0.9639727361246349,1.489776046738072,0.43816942551119764,1.139240506329114,2.103213242453749,1.314508276533593,0.17526777020447906,1.3583252190847128,4.250243427458617,1.4021421616358325,0.043816942551119765,76.37293086660175,1.4459591041869524,11.304771178188899,47.585199610516064,18.096397273612464,0.7010710808179162,76.37293086660175,1.095423563777994,0.5258033106134372,0.3505355404089581,42.37098344693281,202.65335929892893,83.86562804284323,1.2706913339824732,0.1314508276533593,1.7964946445959105,1.0077896786757545,51.265822784810126,2.015579357351509,1.7964946445959105,1.1830574488802337,2.033106134371957,0.9026290165530673,0.043816942551119765,1.9717624148003894,1.7088607594936709,0.0,0.0,0.0,0.0,6.703992210321324,0.9201557935735151,0.9201557935735151
Lyon,Alexandre Lacazette,9dbb75ca,FRA,FW,33.0,0.66,0.09,0.44,0.71,0.15,0.51,58.5,2.33,1.36,0.19,0.22,71.8,79.6,69.4,54.3,2.46,0.22,31.3,45.2,48.4,67.0,0.75,0.57,0.52,0.29,33.3,0.7459775719161384,0.21940516821062897,0.26328620185275475,0.21940516821062897,0.0,1.053144807411019,2.896148220380302,0.04388103364212579,-0.05704534373476353,-0.07459775719161385,17.245246221355437,24.00292540224281,228.22525597269623,10.970258410531448,13.778644563627498,4.080936128717699,5.880058508044856,0.8337396392003901,1.5358361774744027,0.21501706484641642,-0.0614334470989761,2.896148220380302,59.28327645051195,1.1409068746952706,1.491955143832277,1.0970258410531448,0.17552413456850316,22.379327157484155,1.448074110190151,0.0,0.17552413456850316,0.30716723549488056,0.7459775719161384,0.17552413456850316,0.8776206728425159,0.04388103364212579,0.0,0.0,0.0,0.0,2.4573378839590445,1.7991223793271576,0.0,0.17552413456850316,0.30716723549488056,0.13164310092637738,0.04388103364212579,0.08776206728425158,0.0,0.0,0.13164310092637738,0.0,0.0,0.5704534373476353,0.26328620185275475,0.13164310092637738,0.30716723549488056,0.13164310092637738,0.21940516821062897,0.7020965382740126,0.5704534373476353,0.13164310092637738,0.3510482691370063,0.9215017064846417,0.30716723549488056,0.0,32.55972696245734,0.4826913700633837,2.1940516821062896,12.330570453437348,18.25450999512433,6.011701608971234,32.29644076060458,1.3603120429058995,0.6143344709897611,0.6582155046318869,18.342272062408583,64.72452462213555,25.23159434422233,0.4826913700633837,0.43881033642125794,2.2379327157484155,0.8776206728425159,25.099951243295955,6.977084349098001,1.886884446611409,1.1409068746952706,1.825450999512433,1.3032666991711361,0.0,2.106289614822038,1.448074110190151,0.8776206728425159,0.0,0.04388103364212579,0.0,1.2286689419795223,0.7020965382740126,1.4041930765480253
